Outlet_ID,Outlet_Name,Month,Product_Category,Product_Type,SKU_ID,Closing_Stock_Units,Safety_Stock_Units,Reorder_Point_Units,Demand_Forecast_Next_Month_Units,Stock_Status,Replenishment_Required,Recommended_Replenishment_Units,Stock_Availability_%,Inventory_Turnover_Ratio,Wastage_Units,Freshness_Rate_%,Shelf_Life_Days,Agent_Action,Agent_Priority,Agent_Explanation
OUT0688,Franchise Outlet 0688,2025-12,Beverages,Perishable,SKU-0688-03,219,140,296,468.3333333333333,Low,Yes,389,46.8,20.71,11,97.7,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0634,Franchise Outlet 0634,2025-09,Personal Care,Non-Perishable,SKU-0634-04,369,294,523,980.6666666666666,Low,Yes,906,37.6,17.28,8,99.1,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0157,Franchise Outlet 0157,2023-07,Packaged Goods,Non-Perishable,SKU-0157-02,484,532,768,1772.0,Low,Yes,1820,27.3,21.1,9,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0579,Franchise Outlet 0579,2023-07,Personal Care,Non-Perishable,SKU-0579-04,2755,1486,3633,4954.333333333333,Low,Yes,3685,55.6,14.63,32,99.3,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0580,Franchise Outlet 0580,2023-09,Seasonal Products,Seasonal,SKU-0580-05,526,374,540,1245.0,Low,Yes,1093,42.2,16.78,28,97.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0084,Franchise Outlet 0084,2024-11,Personal Care,Non-Perishable,SKU-0084-04,361,185,432,617.3333333333334,Low,Yes,441,58.5,17.11,8,98.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0282,Franchise Outlet 0282,2024-01,Packaged Goods,Non-Perishable,SKU-0282-02,1017,857,1619,2857.666666666667,Low,Yes,2698,35.6,19.19,14,99.5,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0498,Franchise Outlet 0498,2026-04,Beverages,Perishable,SKU-0498-03,193,120,213,399.3333333333333,Low,Yes,326,48.3,19.02,9,98.0,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0301,Franchise Outlet 0301,2025-08,Food & Beverage,Perishable,SKU-0301-01,148,110,196,368.0,Low,Yes,330,40.2,19.43,10,97.1,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0125,Franchise Outlet 0125,2024-09,Seasonal Products,Seasonal,SKU-0125-05,298,217,530,723.1050666666666,Low,Yes,642,41.2,17.2,17,97.5,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0615,Franchise Outlet 0615,2023-08,Seasonal Products,Seasonal,SKU-0615-05,2469,1709,3797,5695.333333333333,Low,Yes,4935,43.4,19.53,87,98.4,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0019,Franchise Outlet 0019,2023-12,Personal Care,Non-Perishable,SKU-0019-04,749,377,922,1258.0,Low,Yes,886,59.5,13.05,12,98.9,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0480,Franchise Outlet 0480,2023-05,Seasonal Products,Seasonal,SKU-0480-05,1503,1094,1580,3646.0,Low,Yes,3237,41.2,23.59,49,98.6,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0208,Franchise Outlet 0208,2024-10,Beverages,Perishable,SKU-0208-03,288,162,414,539.0,Low,Yes,413,53.4,13.13,25,95.2,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0043,Franchise Outlet 0043,2026-04,Beverages,Perishable,SKU-0043-03,394,181,402,602.3333333333334,Low,Yes,389,65.4,17.86,16,97.5,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0397,Franchise Outlet 0397,2025-02,Packaged Goods,Non-Perishable,SKU-0397-02,364,310,413,1032.333333333333,Low,Yes,978,35.3,24.14,6,99.5,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0461,Franchise Outlet 0461,2024-09,Food & Beverage,Perishable,SKU-0461-01,356,190,422,634.0,Low,Yes,468,56.2,15.79,19,96.5,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0176,Franchise Outlet 0176,2025-12,Food & Beverage,Perishable,SKU-0176-01,458,248,469,828.3333333333334,Low,Yes,618,55.3,16.79,33,96.0,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0155,Franchise Outlet 0155,2025-11,Seasonal Products,Seasonal,SKU-0155-05,1148,628,1186,2092.0,Low,Yes,1572,54.9,18.46,40,98.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0395,Franchise Outlet 0395,2025-04,Seasonal Products,Seasonal,SKU-0395-05,859,736,1636,2453.333333333333,Low,Yes,2330,35.0,17.83,46,98.2,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0584,Franchise Outlet 0584,2025-12,Personal Care,Non-Perishable,SKU-0584-04,312,244,325,813.6666666666666,Low,Yes,746,38.3,22.16,8,99.0,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0214,Franchise Outlet 0214,2025-07,Personal Care,Non-Perishable,SKU-0214-04,242,227,429,757.0,Low,Yes,742,32.0,23.21,7,99.1,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0210,Franchise Outlet 0210,2023-07,Seasonal Products,Seasonal,SKU-0210-05,586,314,733,1048.333333333333,Low,Yes,776,55.9,14.89,16,98.2,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0267,Franchise Outlet 0267,2025-11,Packaged Goods,Non-Perishable,SKU-0267-02,940,831,1570,2771.666666666667,Low,Yes,2663,33.9,20.5,8,99.7,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0187,Franchise Outlet 0187,2023-08,Packaged Goods,Non-Perishable,SKU-0187-02,445,367,530,1222.0,Low,Yes,1144,36.4,23.48,4,99.6,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0631,Franchise Outlet 0631,2025-11,Food & Beverage,Perishable,SKU-0631-01,746,483,1073,1610.0,Low,Yes,1347,46.3,16.07,35,97.7,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0202,Franchise Outlet 0202,2024-07,Packaged Goods,Non-Perishable,SKU-0202-02,1073,490,1198,1633.333333333333,Low,Yes,1050,65.7,12.17,12,99.2,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0462,Franchise Outlet 0462,2025-09,Packaged Goods,Non-Perishable,SKU-0462-02,186,216,312,719.6666666666666,Low,Yes,750,25.8,27.24,6,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0152,Franchise Outlet 0152,2024-06,Packaged Goods,Non-Perishable,SKU-0152-02,603,460,766,1532.0,Low,Yes,1389,39.4,24.18,6,99.6,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0020,Franchise Outlet 0020,2024-09,Seasonal Products,Seasonal,SKU-0020-05,245,139,263,464.3333333333333,Low,Yes,358,52.8,17.89,5,98.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0328,Franchise Outlet 0328,2026-01,Beverages,Perishable,SKU-0328-03,415,474,632,1579.333333333333,Low,Yes,1638,26.3,33.31,54,96.8,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0174,Franchise Outlet 0174,2025-06,Personal Care,Non-Perishable,SKU-0174-04,1284,602,1338,2007.333333333333,Low,Yes,1325,64.0,14.13,5,99.7,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0387,Franchise Outlet 0387,2025-01,Packaged Goods,Non-Perishable,SKU-0387-02,205,192,256,641.0,Low,Yes,628,32.0,22.58,5,99.2,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0277,Franchise Outlet 0277,2025-07,Packaged Goods,Non-Perishable,SKU-0277-02,424,417,788,1391.333333333333,Low,Yes,1384,30.5,21.82,5,99.6,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0536,Franchise Outlet 0536,2025-01,Food & Beverage,Perishable,SKU-0536-01,653,765,1105,2549.0,Low,Yes,2661,25.6,31.09,101,96.7,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0148,Franchise Outlet 0148,2025-12,Beverages,Perishable,SKU-0148-03,172,188,292,625.6666666666666,Low,Yes,642,27.5,28.94,17,97.3,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0569,Franchise Outlet 0569,2024-07,Personal Care,Non-Perishable,SKU-0569-04,278,141,297,469.3333333333333,Low,Yes,332,59.2,14.68,1,99.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0111,Franchise Outlet 0111,2024-11,Food & Beverage,Perishable,SKU-0111-01,947,629,1048,2095.333333333333,Low,Yes,1777,45.2,22.8,72,96.6,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0302,Franchise Outlet 0302,2024-05,Packaged Goods,Non-Perishable,SKU-0302-02,167,143,334,476.6666666666667,Low,Yes,453,35.0,16.48,4,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0301,Franchise Outlet 0301,2025-02,Food & Beverage,Perishable,SKU-0301-01,164,97,172,323.3333333333333,Low,Yes,256,50.7,17.76,9,97.4,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0115,Franchise Outlet 0115,2024-07,Seasonal Products,Seasonal,SKU-0115-05,272,221,442,736.3333333333334,Low,Yes,685,36.9,17.24,15,97.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0203,Franchise Outlet 0203,2023-08,Beverages,Perishable,SKU-0203-03,1001,805,1520,2682.0,Low,Yes,2486,37.3,18.3,74,97.3,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0279,Franchise Outlet 0279,2025-02,Personal Care,Non-Perishable,SKU-0279-04,584,486,648,1621.0,Low,Yes,1523,36.0,26.71,9,99.5,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0347,Franchise Outlet 0347,2023-09,Packaged Goods,Non-Perishable,SKU-0347-02,673,400,1023,1334.0,Low,Yes,1061,50.4,13.14,12,98.9,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0501,Franchise Outlet 0501,2024-09,Food & Beverage,Perishable,SKU-0501-01,262,332,480,1106.333333333333,Low,Yes,1176,23.7,26.72,51,95.5,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0595,Franchise Outlet 0595,2024-08,Seasonal Products,Seasonal,SKU-0595-05,1651,1437,2395,4790.666666666667,Low,Yes,4577,34.5,21.88,93,97.7,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0476,Franchise Outlet 0476,2023-04,Food & Beverage,Perishable,SKU-0476-01,1776,1043,2433,3476.0,Low,Yes,2743,51.1,17.1,174,95.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0042,Franchise Outlet 0042,2023-11,Packaged Goods,Non-Perishable,SKU-0042-02,176,79,185,264.3333333333333,Low,Yes,167,66.6,16.72,4,98.8,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0415,Franchise Outlet 0415,2024-06,Seasonal Products,Seasonal,SKU-0415-05,409,326,435,1087.0,Low,Yes,1004,37.6,22.51,25,97.5,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0363,Franchise Outlet 0363,2025-12,Beverages,Perishable,SKU-0363-03,240,204,317,680.3333333333334,Low,Yes,644,35.3,23.43,16,97.6,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0636,Franchise Outlet 0636,2023-08,Food & Beverage,Perishable,SKU-0636-01,593,335,745,1117.333333333333,Low,Yes,859,53.1,17.39,40,96.2,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0356,Franchise Outlet 0356,2025-02,Food & Beverage,Perishable,SKU-0356-01,339,223,569,742.3333333333334,Low,Yes,626,45.7,14.74,30,95.3,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0092,Franchise Outlet 0092,2024-03,Packaged Goods,Non-Perishable,SKU-0092-02,410,207,483,689.3333333333334,Low,Yes,486,59.5,15.78,2,99.7,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0469,Franchise Outlet 0469,2025-09,Personal Care,Non-Perishable,SKU-0469-04,1624,1050,1633,3498.666666666667,Low,Yes,2925,46.4,20.09,25,99.3,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0107,Franchise Outlet 0107,2024-08,Packaged Goods,Non-Perishable,SKU-0107-02,555,354,826,1181.0,Low,Yes,980,47.0,17.96,11,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0375,Franchise Outlet 0375,2026-04,Seasonal Products,Seasonal,SKU-0375-05,1077,666,1628,2220.0,Low,Yes,1809,48.5,17.77,53,97.9,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0659,Franchise Outlet 0659,2024-08,Personal Care,Non-Perishable,SKU-0659-04,32,44,59,146.6666666666667,Low,Yes,159,21.8,27.12,0,100.0,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0406,Franchise Outlet 0406,2024-08,Food & Beverage,Perishable,SKU-0406-01,1457,736,1472,2452.666666666667,Low,Yes,1732,59.4,14.0,89,96.0,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0710,Franchise Outlet 0710,2026-01,Seasonal Products,Seasonal,SKU-0710-05,387,312,590,1041.0,Low,Yes,966,37.2,19.42,32,97.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0626,Franchise Outlet 0626,2025-07,Food & Beverage,Perishable,SKU-0626-01,1028,712,1108,2373.333333333333,Low,Yes,2057,43.3,20.6,69,96.6,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0033,Franchise Outlet 0033,2024-02,Beverages,Perishable,SKU-0033-03,980,1026,1482,3421.333333333333,Low,Yes,3467,28.6,32.89,62,98.4,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0225,Franchise Outlet 0225,2023-02,Seasonal Products,Seasonal,SKU-0225-05,483,375,833,1250.0,Low,Yes,1142,38.6,21.1,41,97.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0437,Franchise Outlet 0437,2023-10,Packaged Goods,Non-Perishable,SKU-0437-02,773,499,998,1663.0,Low,Yes,1389,46.5,17.01,7,99.6,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0517,Franchise Outlet 0517,2025-09,Packaged Goods,Non-Perishable,SKU-0517-02,1147,547,1338,1824.666666666667,Low,Yes,1225,62.9,14.62,6,99.6,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0533,Franchise Outlet 0533,2023-09,Beverages,Perishable,SKU-0533-03,462,393,568,1310.666666666667,Low,Yes,1242,35.2,30.68,58,96.3,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0309,Franchise Outlet 0309,2024-12,Personal Care,Non-Perishable,SKU-0309-04,239,157,262,524.0,Low,Yes,442,45.6,24.88,6,98.9,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0738,Franchise Outlet 0738,2023-11,Beverages,Perishable,SKU-0738-03,153,110,196,367.0,Low,Yes,324,41.7,22.81,13,96.2,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0453,Franchise Outlet 0453,2025-07,Beverages,Perishable,SKU-0453-03,172,125,236,417.3333333333333,Low,Yes,370,41.2,15.82,11,96.9,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0638,Franchise Outlet 0638,2024-08,Beverages,Perishable,SKU-0638-03,537,406,677,1353.333333333333,Low,Yes,1222,39.7,22.36,43,96.4,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0650,Franchise Outlet 0650,2025-07,Seasonal Products,Seasonal,SKU-0650-05,183,140,343,468.3333333333333,Low,Yes,425,39.1,15.55,11,97.3,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0174,Franchise Outlet 0174,2026-02,Personal Care,Non-Perishable,SKU-0174-04,677,570,1267,1901.666666666667,Low,Yes,1795,35.6,16.64,22,98.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0081,Franchise Outlet 0081,2025-10,Food & Beverage,Perishable,SKU-0081-01,852,373,953,1243.781066666667,Low,Yes,765,68.5,10.64,29,97.2,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0610,Franchise Outlet 0610,2025-11,Seasonal Products,Seasonal,SKU-0610-05,330,199,486,663.3333333333334,Low,Yes,532,49.7,15.59,8,98.7,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0249,Franchise Outlet 0249,2025-04,Personal Care,Non-Perishable,SKU-0249-04,1266,779,1818,2596.666666666667,Low,Yes,2110,48.8,20.02,7,99.7,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0733,Franchise Outlet 0733,2025-11,Beverages,Perishable,SKU-0733-03,634,371,948,1235.666666666667,Low,Yes,973,51.3,16.2,41,96.7,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0296,Franchise Outlet 0296,2023-02,Food & Beverage,Perishable,SKU-0296-01,721,518,1036,1728.0,Low,Yes,1525,41.7,19.44,32,98.0,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0448,Franchise Outlet 0448,2024-06,Beverages,Perishable,SKU-0448-03,609,284,726,946.6666666666666,Low,Yes,622,64.3,15.0,44,95.5,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0228,Franchise Outlet 0228,2024-07,Beverages,Perishable,SKU-0228-03,748,420,840,1399.333333333333,Low,Yes,1071,53.5,18.58,62,95.8,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0619,Franchise Outlet 0619,2023-05,Personal Care,Non-Perishable,SKU-0619-04,157,129,172,430.6666666666667,Low,Yes,403,36.5,24.26,5,98.9,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0692,Franchise Outlet 0692,2024-05,Packaged Goods,Non-Perishable,SKU-0692-02,389,253,591,844.6666666666666,Low,Yes,709,46.1,14.39,2,99.7,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0567,Franchise Outlet 0567,2025-02,Packaged Goods,Non-Perishable,SKU-0567-02,206,260,404,865.0,Low,Yes,919,23.8,21.68,5,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0655,Franchise Outlet 0655,2025-05,Seasonal Products,Seasonal,SKU-0655-05,1327,693,1386,2308.666666666667,Low,Yes,1675,57.5,16.35,68,97.0,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0026,Franchise Outlet 0026,2023-06,Food & Beverage,Perishable,SKU-0026-01,2303,1121,2366,3735.666666666667,Low,Yes,2554,61.6,16.64,130,96.4,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0103,Franchise Outlet 0103,2025-06,Beverages,Perishable,SKU-0103-03,1382,916,2137,3052.0,Low,Yes,2586,45.3,17.09,85,96.9,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0147,Franchise Outlet 0147,2025-01,Packaged Goods,Non-Perishable,SKU-0147-02,177,257,343,855.6666666666666,Low,Yes,936,20.7,35.64,11,98.9,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0339,Franchise Outlet 0339,2025-03,Personal Care,Non-Perishable,SKU-0339-04,561,425,661,1417.0,Low,Yes,1281,39.6,23.69,14,98.9,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0079,Franchise Outlet 0079,2024-04,Personal Care,Non-Perishable,SKU-0079-04,1885,1242,2484,4140.0,Low,Yes,3497,45.5,18.97,39,99.0,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0426,Franchise Outlet 0426,2023-06,Food & Beverage,Perishable,SKU-0426-01,608,481,748,1602.0,Low,Yes,1475,38.0,19.38,76,95.1,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0204,Franchise Outlet 0204,2023-08,Personal Care,Non-Perishable,SKU-0204-04,93,77,171,257.6666666666667,Low,Yes,242,36.1,15.85,1,99.5,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0378,Franchise Outlet 0378,2024-09,Beverages,Perishable,SKU-0378-03,1314,725,1611,2417.666666666667,Low,Yes,1829,54.3,14.26,95,95.5,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0192,Franchise Outlet 0192,2024-04,Packaged Goods,Non-Perishable,SKU-0192-02,3115,1557,3287,5188.666666666667,Low,Yes,3631,60.0,15.54,55,98.8,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0297,Franchise Outlet 0297,2023-06,Packaged Goods,Non-Perishable,SKU-0297-02,711,311,760,1036.333333333333,Low,Yes,636,68.6,15.53,7,99.3,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0518,Franchise Outlet 0518,2026-02,Beverages,Perishable,SKU-0518-03,226,240,320,799.6666666666666,Low,Yes,814,28.3,23.53,25,96.9,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0468,Franchise Outlet 0468,2023-12,Beverages,Perishable,SKU-0468-03,544,484,1022,1613.0,Low,Yes,1553,33.7,18.85,74,95.9,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0341,Franchise Outlet 0341,2025-01,Food & Beverage,Perishable,SKU-0341-01,670,437,923,1458.333333333333,Low,Yes,1225,45.9,20.79,71,95.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0336,Franchise Outlet 0336,2025-12,Food & Beverage,Perishable,SKU-0336-01,373,221,516,736.6666666666666,Low,Yes,585,50.6,20.07,34,96.2,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0401,Franchise Outlet 0401,2026-04,Food & Beverage,Perishable,SKU-0401-01,1052,639,1634,2131.666666666667,Low,Yes,1719,49.4,15.77,42,97.8,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0085,Franchise Outlet 0085,2025-04,Seasonal Products,Seasonal,SKU-0085-05,1283,690,1457,2299.666666666667,Low,Yes,1707,55.8,13.74,41,98.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0026,Franchise Outlet 0026,2023-01,Food & Beverage,Perishable,SKU-0026-01,1442,1107,2337,3690.0,Low,Yes,3355,39.1,17.36,132,96.4,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0709,Franchise Outlet 0709,2025-10,Personal Care,Non-Perishable,SKU-0709-04,669,578,1092,1926.0,Low,Yes,1835,34.7,20.9,10,99.4,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0145,Franchise Outlet 0145,2025-02,Seasonal Products,Seasonal,SKU-0145-05,351,240,613,800.3333333333334,Low,Yes,689,43.9,17.74,21,97.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0290,Franchise Outlet 0290,2023-02,Seasonal Products,Seasonal,SKU-0290-05,1428,982,1855,3275.0,Low,Yes,2829,43.6,17.46,57,98.3,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0026,Franchise Outlet 0026,2023-09,Food & Beverage,Perishable,SKU-0026-01,1638,1030,2174,3433.0,Low,Yes,2825,47.7,18.06,79,97.3,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0185,Franchise Outlet 0185,2023-11,Seasonal Products,Seasonal,SKU-0185-05,373,277,523,923.3333333333334,Low,Yes,827,40.4,21.02,13,98.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0491,Franchise Outlet 0491,2023-02,Food & Beverage,Perishable,SKU-0491-01,190,77,196,256.0,Low,Yes,143,74.2,13.36,11,95.7,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0366,Franchise Outlet 0366,2024-09,Food & Beverage,Perishable,SKU-0366-01,138,123,246,409.6666666666667,Low,Yes,395,33.7,18.31,15,95.8,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0455,Franchise Outlet 0455,2024-11,Seasonal Products,Seasonal,SKU-0455-05,280,232,490,774.6666666666666,Low,Yes,727,36.1,24.58,16,98.0,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0401,Franchise Outlet 0401,2024-11,Food & Beverage,Perishable,SKU-0401-01,1431,564,1442,1881.0,Low,Yes,1014,76.1,12.89,59,96.6,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0272,Franchise Outlet 0272,2025-10,Packaged Goods,Non-Perishable,SKU-0272-02,238,191,255,638.0,Low,Yes,591,37.3,30.15,4,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0094,Franchise Outlet 0094,2025-01,Personal Care,Non-Perishable,SKU-0094-04,198,146,260,487.0,Low,Yes,435,40.7,19.82,1,99.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0621,Franchise Outlet 0621,2023-02,Food & Beverage,Perishable,SKU-0621-01,437,289,546,962.0,Low,Yes,814,45.4,19.62,46,95.2,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0195,Franchise Outlet 0195,2023-09,Seasonal Products,Seasonal,SKU-0195-05,1516,843,2154,2808.666666666667,Low,Yes,2136,54.0,17.99,35,98.9,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0069,Franchise Outlet 0069,2023-02,Personal Care,Non-Perishable,SKU-0069-04,375,391,521,1304.0,Low,Yes,1320,28.8,25.69,7,99.4,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0013,Franchise Outlet 0013,2023-03,Beverages,Perishable,SKU-0013-03,907,421,935,1403.0,Low,Yes,917,64.6,19.37,65,95.8,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0132,Franchise Outlet 0132,2023-09,Packaged Goods,Non-Perishable,SKU-0132-02,538,441,882,1468.666666666667,Low,Yes,1372,36.6,20.21,15,99.0,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0506,Franchise Outlet 0506,2024-01,Food & Beverage,Perishable,SKU-0506-01,1055,572,1080,1905.0,Low,Yes,1422,55.4,14.81,46,97.3,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0069,Franchise Outlet 0069,2025-10,Personal Care,Non-Perishable,SKU-0069-04,251,337,449,1123.333333333333,Low,Yes,1209,22.3,35.71,4,99.7,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
