Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0597,38,8367046.29,162994476.22,96052.0,26.71315789473684,19.48052760444331,5.133331192590031,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0598,40,1038548.36,19928439.990000002,15893.0,19.4885,19.188745327179568,5.211388149404262,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0599,40,1098049.65,22539319.4,50027.0,26.207749999999997,20.52668510936641,4.871707217565762,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0600,39,1014202.54,19380482.06,17723.0,17.506923076923076,19.10908452270293,5.233113071491887,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0601,38,1507247.27,31337090.37,21160.0,9.569473684210527,20.790941867156278,4.809786908113639,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0602,40,769681.27,15658231.65,21452.0,18.36375,20.343786785925037,4.915505704630446,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0603,39,1730365.96,33078441.51,33233.0,34.06846153846154,19.11644257611263,5.231098809406997,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0604,39,13003239.07,272970584.33,152171.0,32.50846153846154,20.992506779312794,4.763604511422413,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0605,37,1420921.97,25576748.43,43512.0,23.524864864864863,18.000107655454155,5.555522328762257,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0606,38,9087639.66,183751104.27,129270.0,32.13263157894737,20.21989329955453,4.945624515348116,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0607,41,3155221.5,60953373.25,43449.0,14.151219512195123,19.31825491490851,5.176451001421812,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0608,41,10072462.48,198468351.37,151288.0,25.851707317073174,19.704054670253782,5.0750975712103035,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0609,40,1381848.72,29310113.74,22400.0,24.413249999999998,21.21079776373784,4.7145798622888595,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0610,40,1348099.22,27658008.72,28164.0,11.151,20.516300513844968,4.874173096290788,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0611,39,5237012.37,105476268.0,123427.0,27.48794871794872,20.14054207781067,4.965109658601118,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0612,39,4748867.13,92169362.24,53563.0,17.53794871794872,19.408705216816625,5.152327210027139,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0613,39,1586176.21,29205789.88,62914.0,24.89948717948718,18.41270200364435,5.431033423568547,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0614,39,951453.85,19034248.5,12772.0,20.286153846153844,20.005435366097895,4.99864152766525,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0615,36,19270044.85,346400791.52,205984.0,37.51583333333333,17.976127934128808,5.562933261625477,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0616,39,3686674.39,82547273.71000001,58031.0,18.588974358974358,22.390714497029396,4.466137068259574,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0617,39,3741208.41,86307363.62,86322.0,29.746153846153845,23.06938137669802,4.334749960005787,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0618,40,2456496.77,50059615.199999996,60455.0,20.7315,20.378457570697314,4.907142734089574,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0619,39,1361110.33,26278605.89,16135.0,18.35025641025641,19.306741937664963,5.179537817559622,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0620,38,4522028.61,92788835.08,100552.0,22.427894736842106,20.51929412273223,4.8734619915221815,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0621,38,998193.21,20422722.86,35037.0,24.41842105263158,20.459689221889217,4.887659774079704,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0622,39,1692126.29,30155761.66,21712.0,17.023846153846154,17.82122400568577,5.611286854825209,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0623,40,4340808.6,89180000.86,83639.0,21.23075,20.544559568924555,4.867468668019477,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0624,40,5289228.08,109419106.67,108120.0,28.48875,20.68715983032443,4.833916343287214,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0625,39,1113191.01,21225772.59,35633.0,12.741794871794871,19.067502701086312,5.244525283025281,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0626,39,3355816.37,66335209.35,81742.0,19.682051282051283,19.767234567128593,5.058876579847562,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0627,40,8541732.19,182813350.83,142582.0,30.169249999999998,21.402374455619643,4.672378768410105,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0628,39,1033914.5800000001,18933810.86,14119.0,19.06230769230769,18.312741909491205,5.460678717269071,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0629,39,2077558.3,43285542.05,30899.0,18.616923076923076,20.834814623493354,4.79965873501173,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0630,40,1609018.99,29988517.54,41526.0,17.482499999999998,18.637764828369118,5.365450252263454,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0631,38,3496940.73,68321578.11,65320.0,25.58815789473684,19.537528195394952,5.11835473760546,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0632,38,4550138.31,87368676.0,84764.0,27.791052631578946,19.201323135164216,5.20797443468183,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0633,39,2256265.16,43285809.339999996,26997.0,22.316410256410258,19.184717340580658,5.212482322503342,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0634,41,3763227.43,72974609.67,42816.0,13.010975609756098,19.39149600373741,5.156899703907659,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0635,39,3049641.02,59141143.52,43186.0,21.034615384615385,19.392821362299227,5.156547267248376,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0636,39,3426296.64,69259936.33,44796.0,19.961794871794872,20.2142264979135,4.947010958362514,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0637,40,4883208.69,95815110.63,117795.0,28.549,19.62134258693744,5.0964912088418055,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0638,40,3552400.11,72354295.81,58801.0,27.29125,20.367721419195657,4.909729367456613,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0639,41,2954255.93,56262720.48,55539.0,27.66560975609756,19.044633170965657,5.250823111282301,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0640,40,10073974.63,204714935.79,138062.0,27.63675,20.321168487000644,4.9209768652806325,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0641,38,7139475.59,146028833.29,84005.0,39.16736842105263,20.45371980745157,4.88908623670344,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0642,38,8549051.59,174079206.16,107487.0,21.193684210526317,20.362399773516866,4.911012508950885,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0643,40,3403437.23,63458588.910000004,100321.0,23.61325,18.645441247053647,5.36324127034548,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0644,40,3276834.31,64997015.62,117382.0,24.428,19.83530733355877,5.04151502764028,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0645,38,715882.37,15031120.63,20490.0,20.72921052631579,20.996634726456527,4.762667984788836,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0646,39,10374755.1,191311407.23,144919.0,31.96051282051282,18.44008898388358,5.422967323389752,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0647,40,6026695.7,123357733.83,87107.0,21.88375,20.468551918093358,4.885543461997628,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0648,38,2667835.7199999997,49721316.95,85353.0,20.5,18.637323346881345,5.365577349213795,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0649,40,2108067.4,39055694.51,61448.0,18.2175,18.526776947454337,5.397592915574042,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0650,39,895905.49,18745796.13,18571.0,10.889999999999999,20.923854512823667,4.779234148216462,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0651,40,2071908.84,43249388.81,61112.0,25.974,20.87417553081148,4.790608369293161,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0652,40,3049583.09,66547334.68,70124.0,16.73025,21.82178111434898,4.582577355898996,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0653,40,1812278.41,36217263.35,26991.0,17.02775,19.984381621585396,5.0039076461584715,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0654,38,3864827.89,73308580.35,59696.0,28.56815789473684,18.968135822990035,5.271999364259957,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0655,41,2926248.85,56459525.32,89243.0,20.863658536585366,19.29416403529727,5.182914368150766,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0656,40,4887036.34,91176728.51,133803.0,26.85625,18.656855027601456,5.359960178286068,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0657,39,2267709.77,47375912.46,66871.0,21.986410256410256,20.89152372439618,4.786630277389701,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0658,38,1811109.8800000001,36746614.71,31046.0,14.918421052631578,20.289555656335992,4.9286441602663755,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0659,37,404295.84,8440125.6,6056.0,11.995405405405405,20.87611289792148,4.790163786188206,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0660,38,6938706.66,148911804.7,118286.0,25.11315789473684,21.461031860366898,4.659608198274694,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0661,38,4742321.57,87890864.97,73020.0,22.07421052631579,18.53329928657706,5.395693365423936,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0662,39,1070872.23,19875472.57,12412.0,12.274102564102565,18.560078423174723,5.387908268487525,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0663,40,1043010.58,22405927.59,46803.0,17.1365,21.481975369799223,4.655065387542832,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0664,40,1650469.14,35756782.85,45840.0,23.339,21.664617643199318,4.615821135038159,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0665,39,1915420.31,37985134.12,33349.0,13.728717948717948,19.83122655726669,5.0425524468307446,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0666,40,7880529.37,140384925.29,79093.0,22.157249999999998,17.814149113437033,5.613515378322,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0667,38,10744016.8,214560768.93,171162.0,32.26289473684211,19.97025627603263,5.007447006076499,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0668,40,4410024.75,83126780.29,46662.0,21.1175,18.849504255049816,5.305179311185854,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0669,39,5490675.53,108637423.81,84429.0,37.086410256410254,19.785802897371354,5.054128989290878,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0670,40,921644.22,18362834.23,24065.0,14.176750000000002,19.923994347840647,5.019073899247414,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0671,39,5586354.67,122268241.46,95752.0,24.62974358974359,21.886945724482615,4.568933521324565,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0672,40,5600939.76,115395025.67,66845.0,22.969,20.602797140242767,4.853709878289938,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0673,40,3163568.17,66205074.8,50429.0,21.7845,20.927342558260726,4.778437573791549,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0674,39,516490.89,9842459.01,11527.0,14.653589743589745,19.056403899011656,5.247579791546422,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0675,40,3952515.88,74646638.17999999,64637.0,27.191250000000004,18.885854085423684,5.294968368795199,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0676,39,1679341.83,34740787.22,37902.0,27.70948717948718,20.687144570203433,4.8339199090837415,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0677,39,5349359.22,102572827.36,88684.0,18.793846153846154,19.17478769728237,5.2151816008984,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0678,40,1147995.79,24288230.740000002,20424.0,18.93075,21.15707300633916,4.726551729061843,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0679,39,3043825.89,61436171.08,104054.0,22.803076923076922,20.183865076461387,4.954452460971955,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0680,38,3372980.69,66426424.67,140716.0,33.39710526315789,19.693686615798562,5.077769437022448,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0681,39,1088102.45,21076349.07,22824.0,12.601025641025641,19.36982043372846,5.162670471940518,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0682,40,1510605.18,34462468.27,39185.0,19.96525,22.813683367615624,4.383334264292961,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0683,40,1561919.6099999999,32646999.1,46949.0,28.013749999999998,20.90184340537219,4.784267017056401,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0684,38,1462963.14,27959807.83,16573.0,17.219736842105263,19.111765064702862,5.2323790953608995,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0685,40,6294576.76,143584811.46,136658.0,26.69475,22.81087624070852,4.383873681342367,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0686,39,358844.12,7136990.62,14885.0,22.786153846153844,19.888832566073535,5.027947199403774,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
