Record_ID,Outlet_ID,Outlet_Name,Outlet_Type,City,State,Region,Month,Footfall,Orders,Conversion_Rate_%,Average_Order_Value_INR,Sales_Revenue_INR,COGS_INR,Operating_Cost_INR,Marketing_Spend_INR,Profit_INR,Profit_Margin_%,Employees,Employee_Turnover_%,Customer_Satisfaction_1_5,Complaints
REC028313,OUT0467,Franchise Outlet 0467,Franchise,Bengaluru,Karnataka,South,2025-05,15001.0,3510.0,23.4,976.81,3428611.44,2000008.74,809719.42,116012.81,502870.47,14.67,11,4.47,4.33,16.0
REC028314,OUT0299,Franchise Outlet 0299,Franchise,Ranchi,Jharkhand,East,2025-07,7757.0,1674.0,21.59,1702.63,2850202.27,1606122.31,581252.7,101000.42,561826.85,19.71,16,5.7,3.72,15.0
REC028315,OUT0603,Franchise Outlet 0603,Company-Owned,Chandigarh,Chandigarh,North,2023-12,2601.0,867.0,33.35,1041.74,903192.57,572294.36,215439.72,38296.16,77162.33,8.54,19,8.85,3.46,18.0
REC028316,OUT0271,Franchise Outlet 0271,Franchise,Ludhiana,Punjab,North,2023-06,4277.0,722.0,16.89,1685.84,1217174.09,719926.19,337130.2,86781.7,73336.0,6.03,8,10.79,3.3,27.0
REC028317,OUT0669,Franchise Outlet 0669,Company-Owned,Mumbai,Maharashtra,West,2025-07,5560.0,2038.0,36.67,1196.55,2438566.99,1534307.69,573567.47,72625.43,258066.4,10.58,21,5.72,3.89,8.0
REC028318,OUT0229,Franchise Outlet 0229,Franchise,Chennai,Tamil Nadu,South,2024-12,3362.0,801.0,23.83,1030.85,825707.92,502002.17,163551.16,23692.01,136462.58,16.53,14,9.03,2.35,38.0
REC028319,OUT0430,Franchise Outlet 0430,Franchise,Pune,Maharashtra,West,2024-05,3577.0,952.0,26.63,555.12,528469.74,259174.51,94185.45,28189.21,146920.57,27.8,18,11.71,2.44,23.0
REC028320,OUT0253,Franchise Outlet 0253,Franchise,Indore,Madhya Pradesh,West,2024-08,9513.0,2011.0,21.14,1431.83,2879412.88,1664574.05,415712.67,223034.93,576091.22,20.01,18,9.42,4.06,25.0
REC028321,OUT0266,Franchise Outlet 0266,Franchise,Bhubaneswar,Odisha,East,2024-09,6755.0,1441.0,21.34,1365.04,1967028.14,1270171.83,295659.04,125516.0,275681.26,14.02,20,10.48,3.83,31.0
REC028322,OUT0332,Franchise Outlet 0332,Franchise,Amritsar,Punjab,North,2025-04,11823.0,3394.0,28.71,1109.78,3766579.62,2428464.38,611764.91,150893.04,575457.29,15.28,17,5.61,,15.0
REC028323,OUT0070,Franchise Outlet 0070,Company-Owned,Pune,Maharashtra,West,2025-01,4399.0,1270.0,28.88,1230.54,1562787.68,946665.0,251174.76,53712.37,311235.55,19.92,23,3.76,3.68,17.0
REC028324,OUT0230,Franchise Outlet 0230,Franchise,Coimbatore,Tamil Nadu,South,2024-11,10026.0,3120.0,31.12,1065.91,3325642.32,1774122.51,522520.76,186393.9,842605.15,25.34,12,,4.16,21.0
REC028325,OUT0657,Franchise Outlet 0657,Franchise,Guwahati,Assam,East,2025-02,8936.0,1888.0,21.13,732.97,1383856.65,894491.91,212452.46,58238.17,218674.12,15.8,29,12.0,2.58,33.0
REC028326,OUT0376,Franchise Outlet 0376,Franchise,Vadodara,Gujarat,West,2023-02,10141.0,2008.0,19.8,913.72,1834740.14,899103.99,437406.4,86990.66,411239.09,22.41,21,13.07,3.78,19.0
REC028327,OUT0589,Franchise Outlet 0589,Franchise,Chennai,Tamil Nadu,South,2023-02,6642.0,1503.0,22.64,576.33,866221.32,397266.59,207708.55,67264.68,193981.51,22.39,9,9.31,3.5,22.0
REC028328,OUT0070,Franchise Outlet 0070,Company-Owned,Pune,Maharashtra,West,2023-02,4995.0,1494.0,29.92,1241.07,1854152.88,1203040.92,358969.13,53577.07,238565.76,12.87,23,7.16,3.29,24.0
REC028329,OUT0072,Franchise Outlet 0072,Franchise,Surat,Gujarat,West,2024-01,8380.0,1408.0,16.8,626.99,882795.8,572215.73,232739.75,32611.38,45228.94,5.12,22,9.77,2.32,35.0
REC028330,OUT0660,Franchise Outlet 0660,Franchise,Siliguri,West Bengal,East,2024-10,10980.0,2530.0,23.04,1226.18,3102224.86,1690891.01,593649.64,141335.75,676348.45,21.8,14,11.67,2.71,15.0
REC028331,OUT0134,Franchise Outlet 0134,Franchise,Nagpur,Maharashtra,West,2024-09,2847.0,944.0,33.18,1379.83,1302562.13,625960.72,201602.86,77528.24,397470.32,30.51,21,5.25,4.1,17.0
REC028332,OUT0335,Franchise Outlet 0335,Franchise,Jaipur,Rajasthan,North,2023-05,3674.0,555.0,15.12,651.85,361777.31,227010.1,96166.3,9618.0,28982.91,8.01,12,11.19,2.82,28.0
REC028333,OUT0652,Franchise Outlet 0652,Franchise,Vijayawada,Andhra Pradesh,South,2023-07,9548.0,1546.0,16.2,947.35,1464606.79,811659.53,427600.9,55613.25,169733.11,11.59,10,7.33,3.15,25.0
REC028334,OUT0059,Franchise Outlet 0059,Franchise,Ranchi,Jharkhand,East,2024-08,6544.0,1848.0,28.24,651.1,1203224.3,766627.27,322354.07,48929.9,65313.06,5.43,25,8.51,3.92,23.0
REC028335,OUT0271,Franchise Outlet 0271,Franchise,Ludhiana,Punjab,North,2024-05,3867.0,618.0,15.99,1534.4,948261.42,544775.68,227566.07,38482.56,137437.1,14.49,8,10.61,3.27,31.0
REC028336,OUT0627,Franchise Outlet 0627,Franchise,Guwahati,Assam,East,2025-07,12139.0,3840.0,31.64,1204.37,4624784.8,2395224.47,801429.79,310666.99,1117463.56,24.16,21,6.58,3.67,21.0
REC028337,OUT0372,Franchise Outlet 0372,Franchise,Surat,Gujarat,West,2025-04,2649.0,778.0,29.4,1632.32,1269946.85,721688.24,220472.67,56177.46,271608.48,21.39,21,5.31,5.0,15.0
REC028338,OUT0214,Franchise Outlet 0214,Franchise,Delhi,Delhi,North,2023-10,3774.0,639.0,16.95,904.02,577669.93,351272.88,121923.6,19707.35,84766.1,14.67,10,13.21,2.33,31.0
REC028339,OUT0413,Franchise Outlet 0413,Franchise,Mysuru,Karnataka,South,2025-08,8218.0,2624.0,31.94,1774.03,4655046.58,2391373.9,1326126.76,273286.49,664259.43,14.27,24,5.51,4.5,22.0
REC028340,OUT0612,Franchise Outlet 0612,Franchise,Surat,Gujarat,West,2025-03,8877.0,1658.0,18.68,1676.96,2780406.79,1772321.71,811925.45,167090.24,29069.4,1.05,24,9.01,3.31,24.0
REC028341,OUT0279,Franchise Outlet 0279,Franchise,Mumbai,Maharashtra,West,2023-05,5983.0,1811.0,30.28,1039.58,1882678.15,1159868.99,307991.97,91574.3,323242.9,17.17,19,8.21,4.41,17.0
REC028342,OUT0443,Franchise Outlet 0443,Franchise,Mysuru,Karnataka,South,2023-06,6319.0,764.0,12.1,1137.36,868941.7,401780.35,188254.16,34142.38,244764.82,28.17,26,9.88,2.99,24.0
REC028343,OUT0096,Franchise Outlet 0096,Franchise,Lucknow,Uttar Pradesh,North,2023-10,8581.0,3458.0,40.3,,1910266.47,993065.29,377066.16,92703.35,447431.66,23.42,15,6.99,3.8,25.0
REC028344,OUT0060,Franchise Outlet 0060,Franchise,Siliguri,West Bengal,East,2025-11,8200.0,,20.63,699.52,1182886.93,559363.7,308830.4,38563.82,276129.02,23.34,20,8.73,3.83,19.0
REC028345,OUT0268,Franchise Outlet 0268,Franchise,Patna,Bihar,East,2025-03,9632.0,1798.0,18.67,667.04,1199343.59,620218.73,288156.62,87236.85,203731.38,16.99,19,7.53,3.74,19.0
REC028346,OUT0430,Franchise Outlet 0430,Franchise,Pune,Maharashtra,West,2026-01,3953.0,897.0,22.7,552.44,495536.42,314483.6,87415.75,34385.98,59251.1,11.96,18,,3.7,23.0
REC028347,OUT0586,Franchise Outlet 0586,Franchise,Vadodara,Gujarat,West,2025-12,2981.0,533.0,17.91,528.36,281616.98,158142.84,45156.09,10457.09,67860.96,24.1,11,9.61,3.34,18.0
REC028348,OUT0257,Franchise Outlet 0257,Franchise,Bengaluru,Karnataka,South,2024-02,8328.0,,21.74,1171.73,2120823.73,1198874.52,332136.09,66272.75,523540.37,24.69,17,12.25,3.01,19.0
REC028349,OUT0182,Franchise Outlet 0182,Franchise,Amritsar,Punjab,North,2025-06,7265.0,1220.0,16.79,1461.35,1782849.49,1138851.41,325535.09,90467.87,227995.12,12.79,13,14.56,3.36,26.0
REC028350,OUT0736,Franchise Outlet 0736,Franchise,Vadodara,Gujarat,West,2024-07,4179.0,1066.0,25.53,1362.27,1452183.54,746661.5,413132.39,73689.31,218700.33,15.06,21,9.82,3.67,22.0
REC028351,OUT0167,Franchise Outlet 0167,Franchise,Bengaluru,Karnataka,South,2023-06,5168.0,1403.0,27.16,1394.66,1956711.09,1125187.1,424738.46,94607.89,312177.65,15.95,10,10.84,3.91,21.0
REC028352,OUT0268,Franchise Outlet 0268,Franchise,Patna,Bihar,East,2023-04,10606.0,2048.0,19.32,648.78,1328711.58,788157.15,296977.07,104686.7,138890.66,10.45,19,8.26,3.68,22.0
REC028353,OUT0544,Franchise Outlet 0544,Franchise,Delhi,Delhi,North,2023-12,2169.0,529.0,24.39,1630.21,862379.71,507055.38,223978.06,24330.88,107015.39,12.41,17,4.4,4.2,22.0
REC028354,OUT0628,Franchise Outlet 0628,Franchise,Patna,Bihar,East,2024-03,2078.0,373.0,18.0,1260.95,470336.07,213156.49,127362.39,27780.75,102036.43,21.69,26,12.66,3.39,18.0
REC028355,OUT0260,Franchise Outlet 0260,Franchise,Coimbatore,Tamil Nadu,South,2023-07,1755.0,327.0,18.67,1075.38,351650.6,226649.42,105285.98,25085.36,-5370.17,-1.53,14,12.87,4.08,19.0
REC028356,OUT0653,Franchise Outlet 0653,Company-Owned,Mysuru,Karnataka,South,2026-01,4016.0,745.0,18.56,1296.51,965902.86,538499.54,229634.33,31259.16,166509.83,17.24,15,9.63,3.17,20.0
REC028357,OUT0427,Franchise Outlet 0427,Franchise,Dehradun,Uttarakhand,North,2025-03,3103.0,612.0,19.73,1162.84,711660.21,362738.15,195061.48,46736.84,107123.73,15.05,15,3.37,3.49,17.0
REC028358,OUT0109,Franchise Outlet 0109,Franchise,Chennai,Tamil Nadu,South,2023-02,11676.0,2530.0,21.68,1270.8,3215111.74,1755451.3,493097.57,120533.58,846029.3,26.31,16,9.79,3.7,18.0
REC028359,OUT0428,Franchise Outlet 0428,Company-Owned,Jammu,Jammu & Kashmir,North,2025-08,6744.0,1400.0,20.76,1147.36,1606298.89,887198.51,343093.56,103049.0,272957.82,16.99,12,6.63,3.9,21.0
REC028360,OUT0739,Franchise Outlet 0739,Franchise,Chennai,Tamil Nadu,South,2025-08,7455.0,838.0,11.25,1449.49,1214672.1,664471.48,177296.35,37881.67,335022.59,27.58,17,9.16,3.05,32.0
REC028361,OUT0167,Franchise Outlet 0167,Franchise,Bengaluru,Karnataka,South,2024-11,4829.0,1278.0,26.48,1455.44,1860047.28,955248.99,386325.57,54352.69,464120.03,24.95,10,4.52,4.23,22.0
REC028362,OUT0399,Franchise Outlet 0399,Franchise,Mumbai,Maharashtra,West,2023-11,2939.0,528.0,17.99,1144.65,604376.61,325385.07,122499.84,43327.54,113164.17,18.72,19,10.96,3.02,38.0
REC028363,OUT0729,Franchise Outlet 0729,Franchise,Mumbai,Maharashtra,West,2023-08,6870.0,1196.0,17.42,691.49,827018.67,471884.75,192461.46,30878.84,131793.62,15.94,12,8.8,3.52,23.0
REC028364,OUT0604,Franchise Outlet 0604,Franchise,Delhi,Delhi,North,2025-06,11653.0,3586.0,,1681.59,6030165.03,2756906.11,925681.83,338995.23,2008581.86,33.31,16,4.13,4.03,14.0
REC028365,OUT0252,Franchise Outlet 0252,Franchise,Surat,Gujarat,West,2024-06,4418.0,1134.0,25.67,756.5,857871.16,391005.14,121474.03,48731.41,296660.58,34.58,15,5.86,4.08,20.0
REC028366,OUT0206,Franchise Outlet 0206,Franchise,Bhubaneswar,Odisha,East,2025-07,12052.0,2994.0,24.84,508.68,1523001.75,987887.52,296268.69,52827.92,186017.62,12.21,15,4.94,4.38,20.0
REC028367,OUT0344,Franchise Outlet 0344,Franchise,Nagpur,Maharashtra,West,2024-09,1854.0,340.0,18.38,502.91,170990.02,98869.52,39890.34,10082.24,22147.93,12.95,21,5.85,2.33,35.0
REC028368,OUT0712,Franchise Outlet 0712,Franchise,Vijayawada,Andhra Pradesh,South,2026-01,9039.0,2675.0,29.6,948.77,2537961.27,1413528.22,476646.8,95519.04,552267.21,21.76,28,8.68,3.8,18.0
REC028369,OUT0389,Franchise Outlet 0389,Franchise,Ranchi,Jharkhand,East,2026-03,2427.0,605.0,24.95,484.13,292898.27,141229.96,41440.99,12287.03,97940.29,33.44,13,10.43,2.82,20.0
REC028370,OUT0330,Franchise Outlet 0330,Franchise,Siliguri,West Bengal,East,2024-07,3618.0,984.0,27.22,1249.76,1229759.24,554521.32,197134.51,52895.51,425207.9,34.58,13,12.06,4.12,22.0
REC028371,OUT0536,Franchise Outlet 0536,Franchise,Bhubaneswar,Odisha,East,2023-10,11086.0,2498.0,22.54,996.88,2490205.92,1310526.3,571346.95,114891.24,493441.44,19.82,15,8.59,4.07,12.0
REC028372,OUT0329,Franchise Outlet 0329,Franchise,Ranchi,Jharkhand,East,2023-02,1727.0,318.0,18.43,1157.81,368182.31,203057.09,78759.92,29262.68,57102.61,15.51,15,5.66,2.64,23.0
REC028373,OUT0355,Franchise Outlet 0355,Franchise,Kolkata,West Bengal,East,2025-03,5695.0,948.0,16.66,1419.0,1345210.61,652989.15,396555.3,27113.94,268552.22,19.96,27,12.59,2.81,34.0
REC028374,OUT0055,Franchise Outlet 0055,Company-Owned,Kolkata,West Bengal,East,2024-01,5711.0,951.0,16.67,1843.28,1752959.91,1018796.98,313955.04,118014.35,302193.54,17.24,21,11.14,3.92,22.0
REC028375,OUT0218,Franchise Outlet 0218,Franchise,Jammu,Jammu & Kashmir,North,2024-02,8424.0,1740.0,20.66,1428.7,2485932.37,1559549.67,384323.68,97002.68,445056.33,17.9,29,10.12,3.44,24.0
REC028376,OUT0496,Franchise Outlet 0496,Franchise,Vadodara,Gujarat,West,2023-06,9179.0,2070.0,22.56,1399.99,2897986.44,1829446.1,454963.62,182033.83,431542.89,14.89,17,5.4,4.63,19.0
REC028377,OUT0157,Franchise Outlet 0157,Franchise,Dehradun,Uttarakhand,North,2025-06,4499.0,1653.0,36.76,867.79,1434454.51,674331.78,400815.83,74659.25,284647.65,19.84,10,4.77,4.2,16.0
REC028378,OUT0507,Franchise Outlet 0507,Franchise,Guwahati,Assam,East,2025-03,4117.0,926.0,22.49,695.06,643629.48,360600.99,177522.91,23821.39,81684.2,12.69,18,3.14,2.89,31.0
REC028379,OUT0616,Franchise Outlet 0616,Franchise,Vadodara,Gujarat,West,2025-08,7034.0,1407.0,20.02,1541.83,2169360.25,1359902.55,341051.54,46383.44,422022.71,19.45,17,9.03,3.06,36.0
REC028380,OUT0150,Franchise Outlet 0150,Franchise,Siliguri,West Bengal,East,2023-12,3648.0,495.0,13.59,1204.14,596049.67,372820.65,163613.53,28924.96,30690.53,5.15,18,9.58,3.08,28.0
REC028381,OUT0702,Franchise Outlet 0702,Franchise,Surat,Gujarat,West,2023-07,10972.0,3165.0,28.85,1111.15,3516793.59,2140202.22,549730.04,222885.97,603975.35,17.17,19,5.92,4.2,17.0
REC028382,OUT0212,Franchise Outlet 0212,Franchise,Amritsar,Punjab,North,2026-04,7079.0,2017.0,28.5,993.16,2003196.78,1260316.24,413095.87,138779.97,191004.7,9.53,25,6.56,3.83,12.0
REC028383,OUT0369,Franchise Outlet 0369,Franchise,Mumbai,Maharashtra,West,2024-09,4853.0,1638.0,33.76,986.07,1615175.32,823992.08,289877.55,89164.87,412140.82,25.52,19,7.22,3.33,19.0
REC028384,OUT0657,Franchise Outlet 0657,Franchise,Guwahati,Assam,East,2025-11,8162.0,1897.0,23.25,688.0,1305130.37,788592.64,334134.49,42122.86,140280.38,10.75,29,11.57,2.89,25.0
REC028385,OUT0016,Franchise Outlet 0016,Franchise,Vadodara,Gujarat,West,2023-08,,1825.0,35.7,1162.79,2122092.95,1334442.67,387172.38,114877.14,285600.77,13.46,22,10.25,4.24,16.0
REC028386,OUT0544,Franchise Outlet 0544,Franchise,Delhi,Delhi,North,2024-06,2114.0,592.0,28.01,1591.13,941949.02,498793.47,133316.49,24862.74,284976.32,30.25,17,7.47,3.65,17.0
REC028387,OUT0375,Franchise Outlet 0375,Franchise,Nashik,Maharashtra,West,2026-01,10485.0,2062.0,19.67,1126.13,2322085.66,1287330.31,438766.52,172224.66,423764.17,18.25,13,8.98,3.65,16.0
REC028388,OUT0666,Franchise Outlet 0666,Franchise,Lucknow,Uttar Pradesh,North,2026-04,9457.0,2118.0,22.4,1817.76,3850009.96,2453229.91,670300.78,293799.91,432679.36,11.24,18,8.31,3.03,22.0
REC028389,OUT0277,Franchise Outlet 0277,Franchise,Dehradun,Uttarakhand,North,2025-09,6033.0,1128.0,18.71,632.13,713039.88,418718.85,201031.64,24862.1,68427.29,9.6,16,9.26,3.43,26.0
REC028390,OUT0275,Franchise Outlet 0275,Company-Owned,Jaipur,Rajasthan,North,2024-04,17171.0,3819.0,22.25,1664.57,6357008.12,3159262.2,992450.15,134065.89,2071229.88,32.58,18,7.42,3.91,18.0
REC028391,OUT0100,Franchise Outlet 0100,Franchise,Pune,Maharashtra,West,2023-03,11849.0,2474.0,20.88,1243.18,3075632.8,1716609.25,544665.29,170393.67,643964.59,20.94,17,3.37,2.7,24.0
REC028392,OUT0318,Franchise Outlet 0318,Company-Owned,Hyderabad,Telangana,South,2025-02,7823.0,1819.0,23.26,1083.76,1971361.72,972118.0,333729.35,150545.0,514969.37,26.12,12,8.55,3.68,23.0
REC028393,OUT0663,Franchise Outlet 0663,Franchise,Chandigarh,Chandigarh,North,2023-11,7282.0,1315.0,18.06,489.63,643868.31,416443.87,185496.2,31450.45,10477.79,1.63,16,13.62,3.09,23.0
REC028394,OUT0488,Franchise Outlet 0488,Franchise,Jammu,Jammu & Kashmir,North,2024-03,7047.0,1258.0,17.86,1612.87,2028991.56,1277750.01,305231.79,110110.26,335899.5,16.55,14,11.5,3.44,29.0
REC028395,OUT0666,Franchise Outlet 0666,Franchise,Lucknow,Uttar Pradesh,North,2025-01,8524.0,1969.0,23.1,1873.88,3689672.84,2327315.81,1085452.81,124510.72,152393.5,4.13,18,7.91,3.22,25.0
REC028396,OUT0350,Franchise Outlet 0350,Franchise,Coimbatore,Tamil Nadu,South,2024-12,4616.0,828.0,17.95,877.05,726196.72,455157.13,116839.96,48014.79,106184.85,14.62,20,5.5,3.51,29.0
REC028397,OUT0615,Franchise Outlet 0615,Franchise,Nashik,Maharashtra,West,2024-04,15199.0,,39.49,1572.33,9435566.81,4576380.89,2149213.5,188862.18,2521110.24,26.72,24,3.69,3.69,16.0
REC028398,OUT0160,Franchise Outlet 0160,Franchise,Pune,Maharashtra,West,2025-10,6818.0,1306.0,19.17,1556.67,2033012.79,1055285.75,505664.13,89991.74,382071.17,18.79,26,9.3,2.92,28.0
REC028399,OUT0710,Franchise Outlet 0710,Franchise,Coimbatore,Tamil Nadu,South,2025-01,4504.0,955.0,21.22,1494.69,1427429.84,774360.6,425857.4,97461.45,129750.39,9.09,10,6.03,3.17,25.0
REC028400,OUT0662,Franchise Outlet 0662,Franchise,Amritsar,Punjab,North,2024-01,2712.0,333.0,12.31,1711.74,570008.18,308549.3,109689.93,41169.47,110599.49,19.4,8,10.04,3.1,31.0
REC028401,OUT0292,Franchise Outlet 0292,Franchise,Vijayawada,Andhra Pradesh,South,2023-10,4187.0,994.0,23.76,706.08,701839.35,422413.77,156480.15,33026.02,89919.42,12.81,18,4.8,3.92,26.0
REC028402,OUT0406,Franchise Outlet 0406,Franchise,Vadodara,Gujarat,West,2024-02,11512.0,2865.0,24.9,599.13,1716512.11,773758.5,506120.13,42334.35,394299.12,22.97,18,8.81,4.39,12.0
REC028403,OUT0337,Franchise Outlet 0337,Franchise,Dehradun,Uttarakhand,North,2025-12,3902.0,532.0,13.65,1831.42,974315.2,452831.18,195740.18,72522.6,253221.23,25.99,15,13.28,2.15,31.0
REC028404,OUT0533,Franchise Outlet 0533,Franchise,Mysuru,Karnataka,South,2026-02,5027.0,1594.0,31.72,642.06,1023439.18,551340.08,249217.24,44730.64,178151.23,17.41,21,7.23,4.11,14.0
REC028405,OUT0394,Franchise Outlet 0394,Franchise,Delhi,Delhi,North,2026-03,9359.0,1208.0,12.91,806.82,974633.13,452053.8,171680.15,56665.49,294233.69,30.19,10,9.37,2.88,30.0
REC028406,OUT0358,Franchise Outlet 0358,Company-Owned,Patna,Bihar,East,2023-05,10366.0,1737.0,16.76,1634.18,2838566.89,1536899.82,541833.73,162166.3,597667.04,21.06,24,7.65,3.07,25.0
REC028407,OUT0631,Franchise Outlet 0631,Franchise,Ludhiana,Punjab,North,2023-10,6464.0,1685.0,26.07,1077.05,1814827.02,1072400.34,297756.19,46140.08,398530.42,21.96,16,5.3,3.49,17.0
REC028408,OUT0675,Franchise Outlet 0675,Franchise,Nashik,Maharashtra,West,2024-03,6803.0,1835.0,26.98,1091.13,2002219.85,1167971.42,518486.36,133732.79,182029.29,9.09,13,6.02,2.91,24.0
REC028409,OUT0614,Franchise Outlet 0614,Franchise,Nagpur,Maharashtra,West,2024-09,1535.0,279.0,18.24,1482.93,413737.45,261038.62,67294.09,15383.54,70021.21,16.92,12,10.56,3.16,26.0
REC028410,OUT0648,Franchise Outlet 0648,Franchise,Hyderabad,Telangana,South,2023-12,10478.0,2174.0,20.76,556.74,1210343.11,749511.18,220300.54,55663.88,184867.52,15.27,19,6.07,3.37,28.0
REC028411,OUT0527,Franchise Outlet 0527,Franchise,Bengaluru,Karnataka,South,2025-09,7744.0,1341.0,17.33,1575.28,2112449.2,1106126.1,509578.05,68012.16,428732.9,20.3,30,8.4,3.06,25.0
REC028412,OUT0373,Franchise Outlet 0373,Franchise,Indore,Madhya Pradesh,West,2024-06,11048.0,2432.0,22.01,995.27,2420501.29,1236336.73,438423.55,48725.58,697015.43,28.8,19,7.73,3.83,18.0
REC028413,OUT0664,Franchise Outlet 0664,Franchise,Delhi,Delhi,North,2025-09,4347.0,1017.0,23.4,724.31,736620.86,468488.84,160117.87,46401.4,61612.75,8.36,18,5.84,4.26,19.0
REC028414,OUT0141,Franchise Outlet 0141,Franchise,Kochi,Kerala,South,2026-03,6746.0,1447.0,21.46,977.55,1414519.2,838458.18,230054.31,32497.02,313509.7,22.16,14,11.09,3.1,21.0
REC028415,OUT0484,Franchise Outlet 0484,Franchise,Delhi,Delhi,North,2025-04,16200.0,4075.0,25.16,1139.8,4644702.32,2841294.85,895859.16,180237.5,727310.81,15.66,17,8.26,3.45,16.0
REC028416,OUT0703,Franchise Outlet 0703,Franchise,Indore,Madhya Pradesh,West,2023-04,4718.0,1633.0,34.62,1531.71,2501287.59,1212186.54,745821.63,126288.69,416990.74,16.67,13,4.91,4.11,10.0
REC028417,OUT0570,Franchise Outlet 0570,Franchise,Siliguri,West Bengal,East,2025-12,2895.0,792.0,27.37,883.95,700086.33,331397.07,188189.74,23784.05,156715.47,22.39,14,1.09,4.09,23.0
REC028418,OUT0411,Franchise Outlet 0411,Franchise,Kochi,Kerala,South,2026-01,4943.0,1148.0,23.24,797.27,915261.21,579269.7,169492.55,44422.93,122076.02,13.34,22,6.4,3.82,16.0
REC028419,OUT0658,Franchise Outlet 0658,Franchise,Patna,Bihar,East,2026-03,6365.0,916.0,14.39,1248.23,1143380.86,538008.81,235317.48,73492.07,296562.5,25.94,12,6.27,2.99,29.0
REC028420,OUT0631,Franchise Outlet 0631,Franchise,Ludhiana,Punjab,North,2024-10,6151.0,1703.0,27.69,1032.91,1759039.68,880619.16,284145.27,74696.73,519578.51,29.54,16,7.29,3.98,17.0
REC028421,OUT0508,Franchise Outlet 0508,Company-Owned,Patna,Bihar,East,2024-03,2908.0,547.0,18.83,798.53,436796.17,259046.78,95254.86,23142.67,59351.86,13.59,10,8.1,,36.0
REC028422,OUT0396,Franchise Outlet 0396,Company-Owned,Lucknow,Uttar Pradesh,North,2024-03,9941.0,1925.0,19.37,1143.12,2200508.1,995284.35,310929.31,108393.94,785900.5,35.71,16,6.61,2.54,21.0
REC028423,OUT0499,Franchise Outlet 0499,Franchise,Chennai,Tamil Nadu,South,2024-12,6138.0,1406.0,22.92,1341.04,1885508.18,1217610.77,521423.27,47402.74,99071.41,5.25,17,6.52,4.03,26.0
REC028424,OUT0165,Franchise Outlet 0165,Franchise,Nashik,Maharashtra,West,2024-10,10642.0,2394.0,22.5,1023.85,2451099.62,1501624.8,396817.52,75188.55,477468.75,19.48,11,5.83,4.33,14.0
REC028425,OUT0038,Franchise Outlet 0038,Company-Owned,Jammu,Jammu & Kashmir,North,2024-07,6680.0,1040.0,15.58,457.86,476173.71,244694.61,130008.17,10730.43,90740.49,19.06,31,6.65,2.82,39.0
REC028426,OUT0624,Franchise Outlet 0624,Franchise,Visakhapatnam,Andhra Pradesh,South,2023-09,8539.0,2519.0,29.5,1065.6,2684254.32,1233808.0,706464.96,178927.63,565053.73,21.05,13,7.99,4.33,22.0
REC028427,OUT0591,Franchise Outlet 0591,Franchise,Kochi,Kerala,South,2023-03,9776.0,2474.0,25.31,1301.25,3219296.26,1683636.61,804350.77,120885.35,610423.53,18.96,21,6.19,2.8,22.0
REC028428,OUT0684,Franchise Outlet 0684,Franchise,Visakhapatnam,Andhra Pradesh,South,2025-01,2469.0,408.0,16.56,1720.52,701970.65,340148.05,175031.31,30760.89,156030.4,22.23,24,11.5,3.01,23.0
REC028429,OUT0524,Franchise Outlet 0524,Franchise,Nagpur,Maharashtra,West,2025-08,4958.0,1004.0,20.25,882.99,886521.44,490757.55,128244.12,31959.33,235560.44,26.57,12,10.49,3.18,16.0
REC028430,OUT0659,Franchise Outlet 0659,Franchise,Ranchi,Jharkhand,East,2025-01,1405.0,175.0,12.49,1475.38,258192.05,159842.05,69723.24,7474.92,21151.84,8.19,15,11.27,2.94,36.0
REC028431,OUT0361,Franchise Outlet 0361,Franchise,Ludhiana,Punjab,North,2024-12,10312.0,3055.0,29.63,873.97,2669985.79,1679134.53,482200.06,192464.54,316186.67,11.84,26,5.28,4.35,23.0
REC028432,OUT0075,Franchise Outlet 0075,Franchise,Nashik,Maharashtra,West,2023-08,4047.0,913.0,22.58,1198.74,1094448.58,561225.33,255818.61,36185.66,241218.98,22.04,13,8.71,3.31,23.0
REC028433,OUT0423,Franchise Outlet 0423,Franchise,Chandigarh,Chandigarh,North,2024-12,,2704.0,25.9,1601.03,4329182.16,2770918.79,1200458.41,232246.63,125558.33,2.9,8,10.79,3.1,18.0
REC028434,OUT0747,Franchise Outlet 0747,Franchise,Guwahati,Assam,East,2023-12,4077.0,714.0,17.52,925.56,660848.49,346011.68,189313.01,41747.36,83776.44,12.68,19,10.04,2.97,19.0
REC028435,OUT0312,Franchise Outlet 0312,Franchise,Surat,Gujarat,West,2023-04,5201.0,788.0,15.15,1563.39,1231949.59,743326.18,264315.94,37235.62,187071.85,15.19,14,11.11,2.99,35.0
REC028436,OUT0043,Franchise Outlet 0043,Franchise,Indore,Madhya Pradesh,West,2025-03,2759.0,655.0,23.77,1227.14,803778.07,480322.29,156332.5,48305.35,118817.92,14.78,12,6.83,3.05,24.0
REC028437,OUT0187,Franchise Outlet 0187,Franchise,Dehradun,Uttarakhand,North,2025-12,10050.0,1282.0,12.77,842.72,1080368.85,599684.24,286388.31,66534.16,127762.14,11.83,17,5.17,2.93,35.0
