Outlet_ID,SKU_ID,Month,Inventory_Units_Sold,Demand_Forecast_Next_Month_Units
OUT0623,SKU-0623-03,2025-01-01,2112.0,2025.67
OUT0623,SKU-0623-03,2025-02-01,2243.0,2115.67
OUT0623,SKU-0623-03,2025-03-01,2606.0,2220.67
OUT0623,SKU-0623-03,2025-04-01,2316.0,2320.33
OUT0623,SKU-0623-03,2025-05-01,1919.0,2388.33
OUT0623,SKU-0623-03,2025-06-01,2334.0,2280.33
OUT0623,SKU-0623-03,2025-07-01,2245.0,2189.67
OUT0623,SKU-0623-03,2025-08-01,2030.0,2166.0
OUT0623,SKU-0623-03,2025-09-01,1970.0,2203.0
OUT0623,SKU-0623-03,2025-10-01,1997.0,2081.67
OUT0623,SKU-0623-03,2025-11-01,1980.0,1999.0
OUT0623,SKU-0623-03,2025-12-01,1978.0,1982.33
OUT0623,SKU-0623-03,2026-01-01,1958.0,1985.0
OUT0623,SKU-0623-03,2026-02-01,2157.0,1972.0
OUT0623,SKU-0623-03,2026-03-01,2121.0,2031.0
OUT0623,SKU-0623-03,2026-04-01,2111.0,2078.67
OUT0624,SKU-0624-04,2023-01-01,2812.0,
OUT0624,SKU-0624-04,2023-02-01,2852.0,
OUT0624,SKU-0624-04,2023-03-01,2607.0,
OUT0624,SKU-0624-04,2023-04-01,2856.0,2757.0
OUT0624,SKU-0624-04,2023-05-01,2726.0,2771.67
OUT0624,SKU-0624-04,2023-06-01,2902.0,2729.67
OUT0624,SKU-0624-04,2023-07-01,2217.0,2828.0
OUT0624,SKU-0624-04,2023-08-01,2304.0,2615.0
OUT0624,SKU-0624-04,2023-09-01,2519.0,2474.33
OUT0624,SKU-0624-04,2023-10-01,2537.0,2346.67
OUT0624,SKU-0624-04,2023-11-01,2218.0,2453.33
OUT0624,SKU-0624-04,2023-12-01,2881.0,2424.67
OUT0624,SKU-0624-04,2024-01-01,3437.0,2545.33
OUT0624,SKU-0624-04,2024-02-01,2869.0,2845.33
OUT0624,SKU-0624-04,2024-03-01,3045.0,3062.33
OUT0624,SKU-0624-04,2024-04-01,3289.0,3117.0
OUT0624,SKU-0624-04,2024-05-01,2951.0,3067.67
OUT0624,SKU-0624-04,2024-06-01,2763.0,3095.0
OUT0624,SKU-0624-04,2024-07-01,2352.0,3001.0
OUT0624,SKU-0624-04,2024-08-01,2162.0,2688.67
OUT0624,SKU-0624-04,2024-09-01,2424.0,2425.67
OUT0624,SKU-0624-04,2024-10-01,2470.0,2312.67
OUT0624,SKU-0624-04,2024-11-01,2258.0,2352.0
OUT0624,SKU-0624-04,2024-12-01,2376.0,2384.0
OUT0624,SKU-0624-04,2025-01-01,2552.0,2368.0
OUT0624,SKU-0624-04,2025-02-01,2717.0,2395.33
OUT0624,SKU-0624-04,2025-03-01,2987.0,2548.33
OUT0624,SKU-0624-04,2025-04-01,2921.0,2752.0
OUT0624,SKU-0624-04,2025-05-01,3064.0,2875.0
OUT0624,SKU-0624-04,2025-06-01,2525.0,2990.67
OUT0624,SKU-0624-04,2025-07-01,2928.0,2836.67
OUT0624,SKU-0624-04,2025-08-01,2587.0,2839.0
OUT0624,SKU-0624-04,2025-09-01,2561.0,2680.0
OUT0624,SKU-0624-04,2025-10-01,2728.0,2692.0
OUT0624,SKU-0624-04,2025-11-01,2353.0,2625.33
OUT0624,SKU-0624-04,2025-12-01,3026.0,2547.33
OUT0624,SKU-0624-04,2026-01-01,2809.0,2702.33
OUT0624,SKU-0624-04,2026-02-01,2881.0,2729.33
OUT0624,SKU-0624-04,2026-03-01,2354.0,2905.33
OUT0624,SKU-0624-04,2026-04-01,3300.0,2681.33
OUT0625,SKU-0625-05,2023-01-01,936.0,
OUT0625,SKU-0625-05,2023-02-01,1024.0,
OUT0625,SKU-0625-05,2023-03-01,912.0,
OUT0625,SKU-0625-05,2023-04-01,1126.0,957.33
OUT0625,SKU-0625-05,2023-05-01,895.0,1020.67
OUT0625,SKU-0625-05,2023-06-01,932.0,977.67
OUT0625,SKU-0625-05,2023-07-01,907.0,984.33
OUT0625,SKU-0625-05,2023-08-01,953.0,911.33
OUT0625,SKU-0625-05,2023-09-01,832.0,930.67
OUT0625,SKU-0625-05,2023-10-01,872.0,897.33
OUT0625,SKU-0625-05,2023-11-01,865.0,885.67
OUT0625,SKU-0625-05,2023-12-01,940.0,856.33
OUT0625,SKU-0625-05,2024-01-01,954.0,892.33
OUT0625,SKU-0625-05,2024-02-01,854.0,919.67
OUT0625,SKU-0625-05,2024-03-01,818.0,916.0
OUT0625,SKU-0625-05,2024-04-01,876.0,875.33
OUT0625,SKU-0625-05,2024-05-01,902.0,849.33
OUT0625,SKU-0625-05,2024-06-01,876.0,865.33
OUT0625,SKU-0625-05,2024-07-01,825.0,884.67
OUT0625,SKU-0625-05,2024-08-01,831.0,867.67
OUT0625,SKU-0625-05,2024-09-01,927.0,844.0
OUT0625,SKU-0625-05,2024-10-01,883.0,861.0
OUT0625,SKU-0625-05,2024-11-01,902.0,880.33
OUT0625,SKU-0625-05,2024-12-01,876.0,904.0
OUT0625,SKU-0625-05,2025-01-01,980.0,887.0
OUT0625,SKU-0625-05,2025-02-01,963.0,919.33
OUT0625,SKU-0625-05,2025-03-01,1070.0,939.67
OUT0625,SKU-0625-05,2025-04-01,920.0,1004.33
OUT0625,SKU-0625-05,2025-05-01,944.0,984.33
OUT0625,SKU-0625-05,2025-06-01,938.0,978.0
OUT0625,SKU-0625-05,2025-07-01,887.0,934.0
OUT0625,SKU-0625-05,2025-08-01,844.0,923.0
OUT0625,SKU-0625-05,2025-09-01,799.0,889.67
OUT0625,SKU-0625-05,2025-10-01,813.0,843.33
OUT0625,SKU-0625-05,2025-11-01,903.0,818.67
OUT0625,SKU-0625-05,2025-12-01,794.0,838.33
OUT0625,SKU-0625-05,2026-01-01,1004.0,836.67
OUT0625,SKU-0625-05,2026-02-01,975.0,900.33
OUT0625,SKU-0625-05,2026-03-01,1022.0,924.33
OUT0625,SKU-0625-05,2026-04-01,1129.0,1000.33
OUT0626,SKU-0626-01,2023-01-01,2302.0,
OUT0626,SKU-0626-01,2023-02-01,2327.0,
OUT0626,SKU-0626-01,2023-03-01,2040.0,
OUT0626,SKU-0626-01,2023-04-01,2236.0,2223.0
OUT0626,SKU-0626-01,2023-05-01,2305.0,2201.0
OUT0626,SKU-0626-01,2023-06-01,1901.0,2193.67
OUT0626,SKU-0626-01,2023-07-01,2238.0,2147.33
OUT0626,SKU-0626-01,2023-08-01,1984.0,2148.0
OUT0626,SKU-0626-01,2023-09-01,2090.0,2041.0
OUT0626,SKU-0626-01,2023-10-01,1929.0,2104.0
OUT0626,SKU-0626-01,2023-11-01,2017.0,2001.0
OUT0626,SKU-0626-01,2023-12-01,1884.0,2012.0
OUT0626,SKU-0626-01,2024-01-01,2386.0,1943.33
OUT0626,SKU-0626-01,2024-02-01,2074.0,2095.67
OUT0626,SKU-0626-01,2024-03-01,2014.0,2114.67
OUT0626,SKU-0626-01,2024-04-01,2035.0,2158.0
OUT0626,SKU-0626-01,2024-05-01,2377.0,2041.0
OUT0626,SKU-0626-01,2024-06-01,1949.0,2142.0
OUT0626,SKU-0626-01,2024-07-01,1841.0,2120.33
OUT0626,SKU-0626-01,2024-08-01,1900.0,2055.67
OUT0626,SKU-0626-01,2024-09-01,1921.0,1896.67
OUT0626,SKU-0626-01,2024-10-01,1946.0,1887.33
OUT0626,SKU-0626-01,2024-11-01,1780.0,1922.33
OUT0626,SKU-0626-01,2024-12-01,1932.0,1882.33
OUT0626,SKU-0626-01,2025-01-01,2155.0,1886.0
OUT0626,SKU-0626-01,2025-02-01,2281.0,1955.67
OUT0626,SKU-0626-01,2025-03-01,2172.0,2122.67
OUT0626,SKU-0626-01,2025-04-01,2388.0,2202.67
OUT0626,SKU-0626-01,2025-05-01,2371.0,2280.33
OUT0626,SKU-0626-01,2025-06-01,2361.0,2310.33
OUT0626,SKU-0626-01,2025-07-01,2003.0,2373.33
OUT0626,SKU-0626-01,2025-08-01,1907.0,2245.0
OUT0626,SKU-0626-01,2025-09-01,1749.0,2090.33
OUT0626,SKU-0626-01,2025-10-01,1850.0,1886.33
OUT0626,SKU-0626-01,2025-11-01,1848.0,1835.33
OUT0626,SKU-0626-01,2025-12-01,2121.0,1815.67
OUT0626,SKU-0626-01,2026-01-01,1920.0,1939.67
OUT0626,SKU-0626-01,2026-02-01,2511.0,1963.0
OUT0626,SKU-0626-01,2026-03-01,2230.0,2184.0
OUT0626,SKU-0626-01,2026-04-01,2351.0,2220.33
OUT0627,SKU-0627-02,2023-01-01,3479.0,
OUT0627,SKU-0627-02,2023-02-01,3620.0,
OUT0627,SKU-0627-02,2023-03-01,3799.0,
OUT0627,SKU-0627-02,2023-04-01,3557.0,3632.67
OUT0627,SKU-0627-02,2023-05-01,3618.0,3658.67
OUT0627,SKU-0627-02,2023-06-01,3237.0,3658.0
OUT0627,SKU-0627-02,2023-07-01,3696.0,3470.67
OUT0627,SKU-0627-02,2023-08-01,3089.0,3517.0
OUT0627,SKU-0627-02,2023-09-01,3298.0,3340.67
OUT0627,SKU-0627-02,2023-10-01,3242.0,3361.0
OUT0627,SKU-0627-02,2023-11-01,3973.0,3209.67
OUT0627,SKU-0627-02,2023-12-01,3852.0,3504.33
OUT0627,SKU-0627-02,2024-01-01,3631.0,3689.0
OUT0627,SKU-0627-02,2024-02-01,3805.0,3818.67
OUT0627,SKU-0627-02,2024-03-01,3464.0,3762.67
OUT0627,SKU-0627-02,2024-04-01,3621.0,3633.33
OUT0627,SKU-0627-02,2024-05-01,3947.0,3630.0
OUT0627,SKU-0627-02,2024-06-01,3538.0,3677.33
OUT0627,SKU-0627-02,2024-07-01,3386.0,3702.0
OUT0627,SKU-0627-02,2024-08-01,3576.0,3623.67
OUT0627,SKU-0627-02,2024-09-01,3276.0,3500.0
OUT0627,SKU-0627-02,2024-10-01,3249.0,3412.67
OUT0627,SKU-0627-02,2024-11-01,2908.0,3367.0
OUT0627,SKU-0627-02,2024-12-01,3896.0,3144.33
OUT0627,SKU-0627-02,2025-01-01,4139.0,3351.0
OUT0627,SKU-0627-02,2025-02-01,3524.0,3647.67
OUT0627,SKU-0627-02,2025-03-01,3711.0,3853.0
OUT0627,SKU-0627-02,2025-04-01,4064.0,3791.33
OUT0627,SKU-0627-02,2025-05-01,3925.0,3766.33
OUT0627,SKU-0627-02,2025-06-01,3363.0,3900.0
OUT0627,SKU-0627-02,2025-07-01,3840.0,3784.0
OUT0627,SKU-0627-02,2025-08-01,3073.0,3709.33
OUT0627,SKU-0627-02,2025-09-01,3245.0,3425.33
OUT0627,SKU-0627-02,2025-10-01,3214.0,3386.0
OUT0627,SKU-0627-02,2025-11-01,3193.0,3177.33
OUT0627,SKU-0627-02,2025-12-01,3984.0,3217.33
OUT0627,SKU-0627-02,2026-01-01,3747.0,3463.67
OUT0627,SKU-0627-02,2026-02-01,3275.0,3641.33
OUT0627,SKU-0627-02,2026-03-01,4024.0,3668.67
OUT0627,SKU-0627-02,2026-04-01,3504.0,3682.0
OUT0628,SKU-0628-03,2023-01-01,327.0,
OUT0628,SKU-0628-03,2023-02-01,359.0,
OUT0628,SKU-0628-03,2023-03-01,356.0,
OUT0628,SKU-0628-03,2023-04-01,371.0,347.33
OUT0628,SKU-0628-03,2023-05-01,379.0,362.0
OUT0628,SKU-0628-03,2023-06-01,369.0,368.67
OUT0628,SKU-0628-03,2023-07-01,328.0,373.0
OUT0628,SKU-0628-03,2023-08-01,337.0,358.67
OUT0628,SKU-0628-03,2023-09-01,291.0,344.67
OUT0628,SKU-0628-03,2023-10-01,383.0,318.67
OUT0628,SKU-0628-03,2023-11-01,361.0,337.0
OUT0628,SKU-0628-03,2023-12-01,357.0,345.0
OUT0628,SKU-0628-03,2024-01-01,373.0,367.0
OUT0628,SKU-0628-03,2024-02-01,392.0,363.67
OUT0628,SKU-0628-03,2024-03-01,373.0,374.0
OUT0628,SKU-0628-03,2024-04-01,405.0,379.33
OUT0628,SKU-0628-03,2024-05-01,327.0,390.0
OUT0628,SKU-0628-03,2024-06-01,398.0,368.33
OUT0628,SKU-0628-03,2024-07-01,353.0,376.67
OUT0628,SKU-0628-03,2024-08-01,392.0,359.33
OUT0628,SKU-0628-03,2024-09-01,353.0,381.0
OUT0628,SKU-0628-03,2024-10-01,329.0,366.0
OUT0628,SKU-0628-03,2024-11-01,366.0,358.0
OUT0628,SKU-0628-03,2024-12-01,381.0,349.33
OUT0628,SKU-0628-03,2025-01-01,410.0,358.67
OUT0628,SKU-0628-03,2025-02-01,370.0,385.67
OUT0628,SKU-0628-03,2025-03-01,410.0,387.0
OUT0628,SKU-0628-03,2025-04-01,406.0,396.67
OUT0628,SKU-0628-03,2025-05-01,365.0,395.33
OUT0628,SKU-0628-03,2025-06-01,324.0,393.67
OUT0628,SKU-0628-03,2025-07-01,364.0,365.0
OUT0628,SKU-0628-03,2025-08-01,325.0,351.0
OUT0628,SKU-0628-03,2025-09-01,297.0,337.67
OUT0628,SKU-0628-03,2025-10-01,324.0,328.67
OUT0628,SKU-0628-03,2025-11-01,307.0,315.33
OUT0628,SKU-0628-03,2025-12-01,334.0,309.33
OUT0628,SKU-0628-03,2026-01-01,405.0,321.67
OUT0628,SKU-0628-03,2026-02-01,363.0,348.67
OUT0628,SKU-0628-03,2026-03-01,368.0,367.33
OUT0628,SKU-0628-03,2026-04-01,443.0,378.67
OUT0629,SKU-0629-04,2023-01-01,844.0,
OUT0629,SKU-0629-04,2023-02-01,702.0,
OUT0629,SKU-0629-04,2023-03-01,810.0,
OUT0629,SKU-0629-04,2023-04-01,929.0,785.33
OUT0629,SKU-0629-04,2023-05-01,806.0,813.67
OUT0629,SKU-0629-04,2023-06-01,871.0,848.33
OUT0629,SKU-0629-04,2023-07-01,792.0,868.67
OUT0629,SKU-0629-04,2023-08-01,747.0,823.0
OUT0629,SKU-0629-04,2023-09-01,772.0,803.33
OUT0629,SKU-0629-04,2023-10-01,706.0,770.33
OUT0629,SKU-0629-04,2023-11-01,779.0,741.67
OUT0629,SKU-0629-04,2023-12-01,852.0,752.33
OUT0629,SKU-0629-04,2024-01-01,876.0,779.0
OUT0629,SKU-0629-04,2024-02-01,837.0,835.67
OUT0629,SKU-0629-04,2024-03-01,778.0,855.0
OUT0629,SKU-0629-04,2024-04-01,854.0,830.33
OUT0629,SKU-0629-04,2024-05-01,827.0,823.0
OUT0629,SKU-0629-04,2024-06-01,785.0,819.67
OUT0629,SKU-0629-04,2024-07-01,761.0,822.0
OUT0629,SKU-0629-04,2024-08-01,708.0,791.0
OUT0629,SKU-0629-04,2024-09-01,717.0,751.33
OUT0629,SKU-0629-04,2024-10-01,677.0,728.67
OUT0629,SKU-0629-04,2024-11-01,775.0,700.67
OUT0629,SKU-0629-04,2024-12-01,869.0,723.0
OUT0629,SKU-0629-04,2025-01-01,790.0,773.67
OUT0629,SKU-0629-04,2025-02-01,954.0,811.33
OUT0629,SKU-0629-04,2025-03-01,801.0,871.0
OUT0629,SKU-0629-04,2025-04-01,910.0,848.33
OUT0629,SKU-0629-04,2025-05-01,845.0,888.33
OUT0629,SKU-0629-04,2025-06-01,692.0,852.0
OUT0629,SKU-0629-04,2025-07-01,687.0,815.67
OUT0629,SKU-0629-04,2025-08-01,756.0,741.33
OUT0629,SKU-0629-04,2025-09-01,703.0,711.67
OUT0629,SKU-0629-04,2025-10-01,654.0,715.33
OUT0629,SKU-0629-04,2025-11-01,798.0,704.33
OUT0629,SKU-0629-04,2025-12-01,776.0,718.33
OUT0629,SKU-0629-04,2026-01-01,735.0,742.67
OUT0629,SKU-0629-04,2026-02-01,856.0,769.67
OUT0629,SKU-0629-04,2026-03-01,937.0,789.0
OUT0629,SKU-0629-04,2026-04-01,787.0,842.67
OUT0630,SKU-0630-05,2023-01-01,985.0,
OUT0630,SKU-0630-05,2023-02-01,1069.0,
OUT0630,SKU-0630-05,2023-03-01,993.0,
OUT0630,SKU-0630-05,2023-04-01,997.0,1015.67
OUT0630,SKU-0630-05,2023-05-01,1081.0,1019.67
OUT0630,SKU-0630-05,2023-06-01,1055.0,1023.67
OUT0630,SKU-0630-05,2023-07-01,947.0,1044.33
OUT0630,SKU-0630-05,2023-08-01,1018.0,1027.67
OUT0630,SKU-0630-05,2023-09-01,1025.0,1006.67
OUT0630,SKU-0630-05,2023-10-01,1029.0,996.67
OUT0630,SKU-0630-05,2023-11-01,1014.0,1024.0
OUT0630,SKU-0630-05,2023-12-01,911.0,1022.67
OUT0630,SKU-0630-05,2024-01-01,1214.0,984.67
OUT0630,SKU-0630-05,2024-02-01,1403.0,1046.33
OUT0630,SKU-0630-05,2024-03-01,1017.0,1176.0
OUT0630,SKU-0630-05,2024-04-01,934.0,1211.33
OUT0630,SKU-0630-05,2024-05-01,961.0,1118.0
OUT0630,SKU-0630-05,2024-06-01,993.0,970.67
OUT0630,SKU-0630-05,2024-07-01,1091.0,962.67
OUT0630,SKU-0630-05,2024-08-01,979.0,1015.0
OUT0630,SKU-0630-05,2024-09-01,1032.0,1021.0
OUT0630,SKU-0630-05,2024-10-01,1044.0,1034.0
OUT0630,SKU-0630-05,2024-11-01,1095.0,1018.33
OUT0630,SKU-0630-05,2024-12-01,1134.0,1057.0
OUT0630,SKU-0630-05,2025-01-01,1115.0,1091.0
OUT0630,SKU-0630-05,2025-02-01,1047.0,1114.67
OUT0630,SKU-0630-05,2025-03-01,1031.0,1098.67
OUT0630,SKU-0630-05,2025-04-01,1040.0,1064.33
OUT0630,SKU-0630-05,2025-05-01,1084.0,1039.33
OUT0630,SKU-0630-05,2025-06-01,1025.0,1051.67
OUT0630,SKU-0630-05,2025-07-01,1051.0,1049.67
OUT0630,SKU-0630-05,2025-08-01,891.0,1053.33
OUT0630,SKU-0630-05,2025-09-01,842.0,989.0
OUT0630,SKU-0630-05,2025-10-01,941.0,928.0
OUT0630,SKU-0630-05,2025-11-01,971.0,891.33
OUT0630,SKU-0630-05,2025-12-01,1129.0,918.0
OUT0630,SKU-0630-05,2026-01-01,988.0,1013.67
OUT0630,SKU-0630-05,2026-02-01,1080.0,1029.33
OUT0630,SKU-0630-05,2026-03-01,1073.0,1065.67
OUT0630,SKU-0630-05,2026-04-01,1115.0,1047.0
OUT0631,SKU-0631-01,2023-01-01,2016.0,
OUT0631,SKU-0631-01,2023-02-01,1901.0,
OUT0631,SKU-0631-01,2023-03-01,1681.0,
OUT0631,SKU-0631-01,2023-04-01,1692.0,1866.0
OUT0631,SKU-0631-01,2023-05-01,1901.0,1758.0
OUT0631,SKU-0631-01,2023-06-01,1530.0,1758.0
OUT0631,SKU-0631-01,2023-07-01,1660.0,1707.67
OUT0631,SKU-0631-01,2023-08-01,1574.0,1697.0
OUT0631,SKU-0631-01,2023-09-01,1362.3611,1588.0
OUT0631,SKU-0631-01,2023-10-01,1685.0,1532.12
OUT0631,SKU-0631-01,2023-11-01,1631.0,1540.45
OUT0631,SKU-0631-01,2023-12-01,1649.0,1559.45
OUT0631,SKU-0631-01,2024-01-01,1809.0,1655.0
OUT0631,SKU-0631-01,2024-02-01,1626.0,1696.33
OUT0631,SKU-0631-01,2024-03-01,2063.0,1694.67
OUT0631,SKU-0631-01,2024-04-01,2064.0,1832.67
OUT0631,SKU-0631-01,2024-05-01,1669.0,1917.67
OUT0631,SKU-0631-01,2024-06-01,1869.0,1932.0
OUT0631,SKU-0631-01,2024-07-01,1799.0,1867.33
OUT0631,SKU-0631-01,2024-08-01,1595.0,1779.0
OUT0631,SKU-0631-01,2024-09-01,1542.0,1754.33
OUT0631,SKU-0631-01,2024-10-01,1703.0,1645.33
OUT0631,SKU-0631-01,2024-11-01,1731.0,1613.33
OUT0631,SKU-0631-01,2024-12-01,1653.0,1658.67
OUT0631,SKU-0631-01,2025-01-01,1641.0,1695.67
OUT0631,SKU-0631-01,2025-02-01,1725.0,1675.0
OUT0631,SKU-0631-01,2025-03-01,1741.0,1673.0
OUT0631,SKU-0631-01,2025-04-01,1820.0,1702.33
OUT0631,SKU-0631-01,2025-05-01,1846.0,1762.0
OUT0631,SKU-0631-01,2025-06-01,1757.0,1802.33
OUT0631,SKU-0631-01,2025-07-01,1618.0,1807.67
OUT0631,SKU-0631-01,2025-08-01,1581.0,1740.33
OUT0631,SKU-0631-01,2025-09-01,1631.0,1652.0
OUT0631,SKU-0631-01,2025-10-01,1618.0,1610.0
OUT0631,SKU-0631-01,2025-11-01,1517.0,1610.0
OUT0631,SKU-0631-01,2025-12-01,1929.0,1588.67
OUT0631,SKU-0631-01,2026-01-01,1751.0,1688.0
OUT0631,SKU-0631-01,2026-02-01,1775.0,1732.33
OUT0631,SKU-0631-01,2026-03-01,1853.0,1818.33
OUT0631,SKU-0631-01,2026-04-01,1538.0,1793.0
OUT0632,SKU-0632-02,2023-01-01,2706.0,
OUT0632,SKU-0632-02,2023-02-01,2209.0,
OUT0632,SKU-0632-02,2023-03-01,2315.0,
OUT0632,SKU-0632-02,2023-04-01,2409.0,2410.0
OUT0632,SKU-0632-02,2023-05-01,2394.0,2311.0
OUT0632,SKU-0632-02,2023-06-01,1903.0,2372.67
OUT0632,SKU-0632-02,2023-07-01,2154.0,2235.33
OUT0632,SKU-0632-02,2023-08-01,2074.0,2150.33
OUT0632,SKU-0632-02,2023-09-01,1951.0,2043.67
OUT0632,SKU-0632-02,2023-10-01,2229.0,2059.67
OUT0632,SKU-0632-02,2023-11-01,2063.0,2084.67
OUT0632,SKU-0632-02,2023-12-01,2398.0,2081.0
OUT0632,SKU-0632-02,2024-01-01,2044.0,2230.0
OUT0632,SKU-0632-02,2024-02-01,2328.0,2168.33
OUT0632,SKU-0632-02,2024-03-01,2530.0,2256.67
OUT0632,SKU-0632-02,2024-04-01,2374.0,2300.67
OUT0632,SKU-0632-02,2024-05-01,2724.0,2410.67
OUT0632,SKU-0632-02,2024-06-01,2064.0,2542.67
OUT0632,SKU-0632-02,2024-07-01,1853.0,2387.33
OUT0632,SKU-0632-02,2024-08-01,2237.0,2213.67
OUT0632,SKU-0632-02,2024-09-01,2153.0,2051.33
OUT0632,SKU-0632-02,2024-10-01,2131.0,2081.0
OUT0632,SKU-0632-02,2024-11-01,2311.0,2173.67
OUT0632,SKU-0632-02,2024-12-01,2223.0,2198.33
OUT0632,SKU-0632-02,2025-01-01,2537.0,2221.67
OUT0632,SKU-0632-02,2025-02-01,2120.0,2357.0
OUT0632,SKU-0632-02,2025-03-01,2096.0,2293.33
OUT0632,SKU-0632-02,2025-04-01,2208.0,2251.0
OUT0632,SKU-0632-02,2025-05-01,2404.0,2141.33
OUT0632,SKU-0632-02,2025-06-01,2307.0,2236.0
OUT0632,SKU-0632-02,2025-07-01,2067.0,2306.33
OUT0632,SKU-0632-02,2025-08-01,2060.0,2259.33
OUT0632,SKU-0632-02,2025-09-01,1790.0,2144.67
OUT0632,SKU-0632-02,2025-10-01,1661.0,1972.33
OUT0632,SKU-0632-02,2025-11-01,2118.0,1837.0
OUT0632,SKU-0632-02,2025-12-01,2433.0,1856.33
OUT0632,SKU-0632-02,2026-01-01,2028.0,2070.67
OUT0632,SKU-0632-02,2026-02-01,2803.0,2193.0
OUT0632,SKU-0632-02,2026-03-01,2288.0,2421.33
OUT0632,SKU-0632-02,2026-04-01,2123.0,2373.0
OUT0633,SKU-0633-03,2023-01-01,758.0,
OUT0633,SKU-0633-03,2023-02-01,772.0,
OUT0633,SKU-0633-03,2023-03-01,742.0,
OUT0633,SKU-0633-03,2023-04-01,644.0,757.33
OUT0633,SKU-0633-03,2023-05-01,727.0,719.33
OUT0633,SKU-0633-03,2023-06-01,660.0,704.33
OUT0633,SKU-0633-03,2023-07-01,765.0,677.0
OUT0633,SKU-0633-03,2023-08-01,719.0,717.33
OUT0633,SKU-0633-03,2023-09-01,548.0,714.67
OUT0633,SKU-0633-03,2023-10-01,689.0,677.33
OUT0633,SKU-0633-03,2023-11-01,700.0,652.0
OUT0633,SKU-0633-03,2023-12-01,723.0,645.67
OUT0633,SKU-0633-03,2024-01-01,732.0,704.0
OUT0633,SKU-0633-03,2024-02-01,845.0,718.33
OUT0633,SKU-0633-03,2024-03-01,717.0,766.67
OUT0633,SKU-0633-03,2024-04-01,702.0,764.67
OUT0633,SKU-0633-03,2024-05-01,678.0,754.67
OUT0633,SKU-0633-03,2024-06-01,779.0,699.0
OUT0633,SKU-0633-03,2024-07-01,637.0,719.67
OUT0633,SKU-0633-03,2024-08-01,613.0,698.0
OUT0633,SKU-0633-03,2024-09-01,620.0,676.33
OUT0633,SKU-0633-03,2024-10-01,664.2239999999999,623.33
OUT0633,SKU-0633-03,2024-11-01,714.0,632.41
OUT0633,SKU-0633-03,2024-12-01,755.0,666.07
OUT0633,SKU-0633-03,2025-01-01,653.0,711.07
OUT0633,SKU-0633-03,2025-02-01,625.0,707.33
OUT0633,SKU-0633-03,2025-03-01,728.0,677.67
OUT0633,SKU-0633-03,2025-04-01,774.0,668.67
OUT0633,SKU-0633-03,2025-05-01,708.0,709.0
OUT0633,SKU-0633-03,2025-06-01,634.0,736.67
OUT0633,SKU-0633-03,2025-07-01,684.0,705.33
OUT0633,SKU-0633-03,2025-08-01,585.0,675.33
OUT0633,SKU-0633-03,2025-09-01,640.0,634.33
OUT0633,SKU-0633-03,2025-10-01,569.0,636.33
OUT0633,SKU-0633-03,2025-11-01,591.0,598.0
OUT0633,SKU-0633-03,2025-12-01,749.0,600.0
OUT0633,SKU-0633-03,2026-01-01,702.0,636.33
OUT0633,SKU-0633-03,2026-02-01,717.0,680.67
OUT0633,SKU-0633-03,2026-03-01,672.0,722.67
OUT0633,SKU-0633-03,2026-04-01,727.0,697.0
OUT0634,SKU-0634-04,2023-01-01,1015.0,
OUT0634,SKU-0634-04,2023-02-01,1226.0,
OUT0634,SKU-0634-04,2023-03-01,1283.0,
OUT0634,SKU-0634-04,2023-04-01,1162.0,1174.67
OUT0634,SKU-0634-04,2023-05-01,954.0,1223.67
OUT0634,SKU-0634-04,2023-06-01,910.0,1133.0
OUT0634,SKU-0634-04,2023-07-01,918.0,1008.67
OUT0634,SKU-0634-04,2023-08-01,899.5,927.33
OUT0634,SKU-0634-04,2023-09-01,845.0,909.17
OUT0634,SKU-0634-04,2023-10-01,979.0,887.5
OUT0634,SKU-0634-04,2023-11-01,1013.0,907.83
OUT0634,SKU-0634-04,2023-12-01,940.0,945.67
OUT0634,SKU-0634-04,2024-01-01,1128.0,977.33
OUT0634,SKU-0634-04,2024-02-01,1183.0,1027.0
OUT0634,SKU-0634-04,2024-03-01,1011.0,1083.67
OUT0634,SKU-0634-04,2024-04-01,1196.0,1107.33
OUT0634,SKU-0634-04,2024-05-01,1112.0,1130.0
OUT0634,SKU-0634-04,2024-06-01,1064.0,1106.33
OUT0634,SKU-0634-04,2024-07-01,1010.0,1124.0
OUT0634,SKU-0634-04,2024-08-01,1119.0,1062.0
OUT0634,SKU-0634-04,2024-09-01,910.0,1064.33
OUT0634,SKU-0634-04,2024-10-01,1002.0,1013.0
OUT0634,SKU-0634-04,2024-11-01,982.0,1010.33
OUT0634,SKU-0634-04,2024-12-01,1119.0,964.67
OUT0634,SKU-0634-04,2025-01-01,1124.0,1034.33
OUT0634,SKU-0634-04,2025-02-01,1286.0,1075.0
OUT0634,SKU-0634-04,2025-03-01,1082.0,1176.33
OUT0634,SKU-0634-04,2025-04-01,1202.0,1164.0
OUT0634,SKU-0634-04,2025-05-01,1048.0,1190.0
OUT0634,SKU-0634-04,2025-06-01,987.0,1110.67
OUT0634,SKU-0634-04,2025-07-01,1111.0,1079.0
OUT0634,SKU-0634-04,2025-08-01,844.0,1048.67
OUT0634,SKU-0634-04,2025-09-01,885.0,980.67
OUT0634,SKU-0634-04,2025-10-01,983.0,946.67
